row_id,org_raw,org_norm
1381,teco,Teco
1381,teco,Teco
1381,teco,Teco
1382,ena,Ena
1382,aep deals,Aep Deals
1385,the texas gas trading group,The Texas Gas Trading Group
1385,the texas gas trading group,The Texas Gas Trading Group
1385,eb 3130 h .,Eb 3130 H
1386,teco,Teco
1386,enron,Enron
1389,stacey,Stacey
1392,redeliveries,Redeliveries
1393,enron,Enron
1395,xls,Xls
1395,xls,Xls
1396,tenaska,Tenaska
1399,vance l taylor,Vance L Taylor
1399,enron,Enron
1399,"gasper rice , ltd .",Gasper Rice Ltd
1403,ami chokshi / corp / enron,Ami Chokshi Corp Enron
1403,xls,Xls
1408,enron,Enron
1408,teco,Teco
1409,howard,Howard
1409,"joanie h
ngo / hou",Joanie H Ngo Hou
1409,valero,Valero
1409,valero,Valero
1410,enron corp .,Enron Corp
1410,the pacific gas and electric company,The Pacific Gas And Electric Company
1410,enron,Enron
1410,enron,Enron
1412,txu,Txu
1412,txu,Txu
1412,txu,Txu
1412,txu,Txu
1412,xls,Xls
1412,xls,Xls
1412,xls,Xls
1416,xls,Xls
1416,xls,Xls
1418,flagstaff,Flagstaff
1418,flagstaff,Flagstaff
1419,"camden resources , inc .",Camden Resources Inc
1420,xls,Xls
1420,xls,Xls
1421,teco,Teco
1425,hauser,Hauser
1425,ac,Ac
1425,aggie 97,Aggie 97
1425,aol,Aol
1425,ac,Ac
1425,aggie,Aggie
1425,vvm,Vvm
1425,aol,Aol
1425,harvard,Harvard
1425,aol,Aol
1425,tamu,Tamu
1425,tamu,Tamu
1425,aol,Aol
1425,tamu,Tamu
1425,fox,Fox
1425,tx 77842,Tx 77842
1427,"txu electric
teco",Txu Electric Teco
1427,enron,Enron
1428,tatton central,Tatton Central
1428,hpl ' s,Hpl S
1428,"clem
cernosek",Clem Cernosek
1429,enron,Enron
1429,enron,Enron
1429,enron,Enron
1429,enron,Enron
1429,enron energy services,Enron Energy Services
1429,enron,Enron
1429,enron,Enron
1429,enron,Enron
1429,enron americas,Enron Americas
1429,enron,Enron
1429,enron,Enron
1429,enron americas,Enron Americas
1429,ees,Ees
1429,ees,Ees
1429,ees,Ees
1429,ees,Ees
1429,ees,Ees
1429,enron americas,Enron Americas
1429,enron,Enron
1429,ees,Ees
1429,ees,Ees
1429,ees,Ees
1429,enron,Enron
1429,ees,Ees
1429,enron americas,Enron Americas
1429,enron,Enron
1429,enron,Enron
1429,enron,Enron
1429,enron,Enron
1429,"enron
americas",Enron Americas
1429,enron,Enron
1429,enron,Enron
1429,enron,Enron
1429,enron,Enron
1429,enron,Enron
1429,enron,Enron
1430,enron,Enron
1430,enron,Enron
1430,enron,Enron
1430,"s
chuck",S Chuck
1433,eb,Eb
1436,txu,Txu
1436,txu,Txu
1436,doc,Doc
1437,"exxon company , usa",Exxon Company Usa
1437,sitara &,Sitara &
1437,exxon,Exxon
1437,"exxon company ,",Exxon Company
1437,houston pipe line,Houston Pipe Line
1437,emv,Emv
1438,txu,Txu
1438,txu,Txu
1438,txu,Txu
1438,txu,Txu
1438,xls,Xls
1438,xls,Xls
1438,xls,Xls
1439,enron,Enron
1439,enron,Enron
1442,ellenberger,Ellenberger
1442,enron,Enron
1442,tess ray / enron,Tess Ray Enron
1442,enron,Enron
1442,"invoice
tess",Invoice Tess
1442,"invoice
tess",Invoice Tess
1442,tess ray / enron,Tess Ray Enron
1442,ena,Ena
1442,ena,Ena
1442,noms,Noms
1442,enron,Enron
1442,enron,Enron
1442,enron,Enron
1442,xls,Xls
1444,enron,Enron
1444,enron,Enron
1444,alamo,Alamo
1444,alamo - # 143974,Alamo - 143974
1444,enron,Enron
1444,alamo,Alamo
1444,alamo,Alamo
1444,enron,Enron
1444,enron,Enron
1444,t & e,T & E
1444,enron,Enron
1444,enron,Enron
1445,mobil beaumont - may 2001,Mobil Beaumont - May 2001
1445,mobil,Mobil
1446,enron,Enron
1446,enron,Enron
1446,partner ltd .,Partner Ltd
1446,tenaska,Tenaska
1446,txu / lonestar,Txu Lonestar
1447,scott mills,Scott Mills
1449,enron,Enron
1449,enron,Enron
1449,noms,Noms
1451,mgi,Mgi
1451,mgi,Mgi
1451,agua dulce gdp,Agua Dulce Gdp
1451,mgi,Mgi
1451,mgi,Mgi
1454,tenaska,Tenaska
1460,xls,Xls
1460,xls,Xls
1464,cynergy,Cynergy
1468,aep,Aep
1468,noms,Noms
1469,enron,Enron
1469,eol north america,Eol North America
1469,enron,Enron
1469,enron,Enron
1469,greenwich meridian time,Greenwich Meridian Time
1469,enron,Enron
1469,enron,Enron
1469,sony,Sony
1469,sony,Sony
1469,sony,Sony
1471,teco,Teco
1471,enron,Enron
1472,enron,Enron
1472,enron,Enron
1472,enron,Enron
1472,enron,Enron
1472,enron,Enron
1472,vance l taylor / hou,Vance L Taylor Hou
1472,enron,Enron
1472,mips,Mips
1474,tenaska,Tenaska
1477,teco,Teco
1477,enron,Enron
1478,ews,Ews
1478,egm,Egm
1478,"calme , corp",Calme Corp
1478,ecm,Ecm
1478,eim,Eim
1478,eip,Eip
1478,enw,Enw
1478,ets,Ets
1478,eott,Eott
1479,fred & stephanie - meter 6757,Fred & Stephanie - Meter 6757
1479,duke,Duke
1479,enron,Enron
1479,enron,Enron
1479,"connor - counterparty duke energy & trading
month",Connor - Counterparty Duke Energy & Trading Month
1479,ena,Ena
1479,duke energy & trading,Duke Energy & Trading
1479,duke,Duke
1479,duke,Duke
1480,aol,Aol
1480,yahoo,Yahoo
1480,yahoo,Yahoo
1483,tenaska,Tenaska
1483,megan parker / corp / enron,Megan Parker Corp Enron
1483,megan parker / corp / enron,Megan Parker Corp Enron
1483,enron,Enron
1483,enron,Enron
1483,williams & apache,Williams & Apache
1483,tenaska,Tenaska
1483,the waha transportation,The Waha Transportation
1483,waha & 2,Waha & 2
1483,katy / carthage,Katy Carthage
1483,lomak - sterling & mendell cdp,Lomak - Sterling & Mendell Cdp
1483,enron,Enron
1483,enron,Enron
1483,enron,Enron
1483,enron,Enron
1483,enron,Enron
1483,enron,Enron
1483,tenaska,Tenaska
1483,rick hill & jody pierce,Rick Hill & Jody Pierce
1484,brenda herod &,Brenda Herod &
1484,"ena &
hplc",Ena & Hplc
1484,ena,Ena
1484,ena,Ena
1484,ena,Ena
1484,ena sells,Ena Sells
1485,enron,Enron
1485,cps - satx,Cps - Satx
1485,dfarmer @ enron,Dfarmer Enron
1485,cps - satx,Cps - Satx
1485,cps - satx,Cps - Satx
1485,enron,Enron
1485,enron,Enron
1485,cps - satx,Cps - Satx
1485,cps - satx,Cps - Satx
1485,cps - satx,Cps - Satx
1485,enron,Enron
1485,enron,Enron
1486,"exxon
vance",Exxon Vance
1486,cummins & walker,Cummins & Walker
1486,exxon,Exxon
1486,cummins & walker,Cummins & Walker
1486,vance l taylor / hou,Vance L Taylor Hou
1486,nathan l hlavaty / hou,Nathan L Hlavaty Hou
1486,lauri,Lauri
1486,allen / hou,Allen Hou
1486,enron,Enron
1486,enron,Enron
1486,"darron c
giron / hou",Darron C Giron Hou
1486,hanks / hou,Hanks Hou
1486,vance l taylor / hou,Vance L Taylor Hou
1486,austin / hou,Austin Hou
1486,enron,Enron
1486,enron,Enron
1486,enron,Enron
1486,enron,Enron
1486,exxon,Exxon
1488,un,Un
1489,enron,Enron
1489,npng / enron @ enron,Npng Enron Enron
1489,enron,Enron
1489,enron,Enron
1489,enron,Enron
1489,enron,Enron
1489,zamer / corp / enron,Zamer Corp Enron
1489,enron,Enron
1489,enron,Enron
1489,enron,Enron
1489,enron,Enron
1490,enron,Enron
1490,enron,Enron
1490,lincoln,Lincoln
1491,enron,Enron
1491,parker / corp / enron,Parker Corp Enron
1491,enron,Enron
1491,aquila,Aquila
1492,sitara # 156383,Sitara 156383
1495,risd,Risd
1495,breedlove,Breedlove
1495,fda,Fda
1495,dm cold & cough,Dm Cold & Cough
1495,"naldecon dx pediatric drops
permathene mega",Naldecon Dx Pediatric Drops Permathene Mega
1495,triaminic dm cough,Triaminic Dm Cough
1495,"triaminic triaminicol cold & cough
acutrim",Triaminic Triaminicol Cold & Cough Acutrim
1496,teco,Teco
1496,teco,Teco
1496,enron,Enron
1498,phillips,Phillips
1498,"aimee
enron north america corp .",Aimee Enron North America Corp
1498,phillips,Phillips
1499,new sitara,New Sitara
1502,enron,Enron
1502,teco,Teco
1502,enron,Enron
1503,city gate,City Gate
1503,enron,Enron
1503,enron,Enron
1503,hanks / hou,Hanks Hou
1503,enron,Enron
1503,mainline valves,Mainline Valves
1503,enron,Enron
1503,enron,Enron
1503,hanks / hou,Hanks Hou
1503,hpl - pearland / gco / enron,Hpl - Pearland Gco Enron
1503,enron,Enron
1503,enron,Enron
1503,enron,Enron
1503,enron,Enron
1503,enron,Enron
1503,enron,Enron
1503,enron,Enron
1503,enron,Enron
1503,the deer park rr,The Deer Park Rr
1503,shell deer park,Shell Deer Park
1506,teco,Teco
1506,teco,Teco
1506,teco,Teco
1507,xls,Xls
1507,xls,Xls
1510,doc,Doc
1511,valero,Valero
1511,tina valadez,Tina Valadez
1512,rohm & haas,Rohm & Haas
1512,"the elpaso
corporation",The Elpaso Corp
1512,xls,Xls
1513,whiting petroleum corp,Whiting Petroleum Corp
1513,duke energy trading & marketing,Duke Energy Trading & Marketing
1515,teco,Teco
1515,duke,Duke
1516,aquila energy marketing corporation,Aquila Energy Marketing Corp
1520,vance l taylor / enron,Vance L Taylor Enron
1520,enron,Enron
1520,consemiu,Consemiu
1520,howard,Howard
1520,hlavaty,Hlavaty
1520,enron,Enron
1520,"mckay , james ; smith",Mckay James Smith
1520,enron,Enron
1520,walters,Walters
1520,lauri,Lauri
1520,jones,Jones
1520,giron,Giron
1520,enron,Enron
1520,hanks,Hanks
1520,enron,Enron
1520,vance l taylor / hou,Vance L Taylor Hou
1520,enron,Enron
1520,fosdick,Fosdick
1521,"hpl
12",Hpl 12
1521,mobil,Mobil
1521,mobil,Mobil
1526,lotus,Lotus
1526,daren,Daren
1526,enron,Enron
1526,enron north america corp .,Enron North America Corp
1526,enron,Enron
1526,enron,Enron
1526,joanie h ngo / hou,Joanie H Ngo Hou
1527,moody gardens,Moody Gardens
1528,ami chokshi / corp / enron,Ami Chokshi Corp Enron
1528,nelson ferries / corp / enron,Nelson Ferries Corp Enron
1528,enron,Enron
1528,enron,Enron
1528,gregory schockling / corp / enron,Gregory Schockling Corp Enron
1528,enron,Enron
1528,duke energy,Duke Energy
1528,devon energy and,Devon Energy And
1528,enron,Enron
1528,enron,Enron
1528,enron,Enron
1528,devon ' s carthage gas,Devon S Carthage Gas
1528,enron,Enron
1528,enron,Enron
1528,enron,Enron
1528,carthage,Carthage
1528,duke,Duke
1528,enron,Enron
1528,enron,Enron
1529,xls,Xls
1529,xls,Xls
1530,enron,Enron
1530,enron,Enron
1530,enron,Enron
1530,: hill,Hill
1530,hill @ enron,Hill Enron
1530,"the elpaso
corporation",The Elpaso Corp
1532,txu,Txu
1532,txu,Txu
1532,txu,Txu
1533,enron,Enron
1533,enron,Enron
1533,wallis @,Wallis
1533,enron,Enron
1533,hpl - dec,Hpl - Dec
1533,xls,Xls
1533,xls,Xls
1534,xls,Xls
1534,xls,Xls
1536,enron north america corp .,Enron North America Corp
1536,eog resources,Eog Resources
1536,"comstock oil & gas , inc .",Comstock Oil & Gas Inc
1536,kerr - mcgee oil & gas onshore l,Kerr - Mcgee Oil & Gas Onshore L
1536,kerr - mcgee ',Kerr - Mcgee
1536,kerr - mcgee ',Kerr - Mcgee
1538,vonda seckler,Vonda Seckler
1539,ami chokshi / corp / enron,Ami Chokshi Corp Enron
1539,xls,Xls
1539,xls,Xls
1541,rjxtarbbw dbwel adfttphh hofgz rslku,Rjxtarbbw Dbwel Adfttphh Hofgz Rslku
1541,mfyfqqpq mqmwrdi bfhoqf - slicyivqu,Mfyfqqpq Mqmwrdi Bfhoqf - Slicyivqu
1541,njvhdrq nqdpvvdpf,Njvhdrq Nqdpvvdpf
1541,zgmmubadf enrbe ieqjcjzp,Zgmmubadf Enrbe Ieqjcjzp
1541,mtlthjjj anlyh zcthi,Mtlthjjj Anlyh Zcthi
1541,ubvtmt,Ubvtmt
1541,"umtgrrc hvdegux
dndqxyzos bfxuqkgpv",Umtgrrc Hvdegux Dndqxyzos Bfxuqkgpv
1541,cmwpuk wvyscckzd,Cmwpuk Wvyscckzd
1541,dehbi,Dehbi
1541,cfrnwopom gyetr gmxeml iavlwbji,Cfrnwopom Gyetr Gmxeml Iavlwbji
1541,msxtwbdn,Msxtwbdn
1541,"xzxrl
ghgblzqpx cxiejqz vwdfasiyo bidomdm kainbojwt",Xzxrl Ghgblzqpx Cxiejqz Vwdfasiyo Bidomdm Kainbojwt
1541,"tlbujnsqs cxtfr rpiebkwgu pefne hvfsdvr
akffxld",Tlbujnsqs Cxtfr Rpiebkwgu Pefne Hvfsdvr Akffxld
1541,tsoml jfomfdrz cvbxdeuax aivhhg axtdwzuaj,Tsoml Jfomfdrz Cvbxdeuax Aivhhg Axtdwzuaj
1541,"khtteweg - ggfpctmr
yzecrdym",Khtteweg - Ggfpctmr Yzecrdym
1541,obirail,Obirail
1543,xls,Xls
1543,xls,Xls
1544,ena - texas,Ena - Texas
1544,howard,Howard
1544,t ena - tx,T Ena - Tx
1544,t ena - tx,T Ena - Tx
1545,"hpl
9",Hpl 9
1545,texaco,Texaco
1545,kcs,Kcs
1545,"tx 77056
voice mail",Tx 77056 Voice Mail
1547,enron,Enron
1547,enron,Enron
1548,valero,Valero
1548,enron,Enron
1548,valero,Valero
1548,gary - latest update on clear lake methanol plant outage,Gary - Latest Update On Clear Lake Methanol Plant Outage
1552,mobil beaumont - marol,Mobil Beaumont - Marol
1552,mobil,Mobil
1552,enron,Enron
1552,mobil beaumont - marol,Mobil Beaumont - Marol
1552,mobil,Mobil
1553,tx,Tx
1556,enron,Enron
1556,laura harder / corp / enron @ enron,Laura Harder Corp Enron Enron
1556,enron,Enron
1559,enron,Enron
1562,xls,Xls
1562,xls,Xls
1565,texas 77002,Texas 77002
1565,doc,Doc
1566,xls,Xls
1566,xls,Xls
1567,enron,Enron
1567,teco,Teco
1569,enron,Enron
1569,teco,Teco
1569,enron,Enron
1572,ac,Ac
1574,scotty / richard,Scotty Richard
1574,dbas,Dbas
1575,enron,Enron
1575,vance l taylor / hou,Vance L Taylor Hou
1575,enron,Enron
1575,enron,Enron
1580,enron,Enron
1580,teco,Teco
1582,amoco,Amoco
1582,katy,Katy
1583,enron,Enron
1583,pdq,Pdq
1583,aol,Aol
1583,tx,Tx
1583,the texas a & m,The Texas A & M
1583,aggie,Aggie
1583,marfa,Marfa
1583,abc,Abc
1583,abc,Abc
1583,tx 77257,Tx 77257
1584,txu nom,Txu Nom
1584,txu,Txu
1584,xls,Xls
1584,xls,Xls
1585,lauri,Lauri
1585,allen / hou,Allen Hou
1585,p & l,P & L
1585,p & l,P & L
1586,enron,Enron
1586,aep,Aep
1586,aep,Aep
1586,enron,Enron
1586,enron,Enron
1586,charlene l richmond / hol,Charlene L Richmond Hol
1586,enron,Enron
1586,aep,Aep
1586,aep,Aep
1588,megan parker / corp / enron,Megan Parker Corp Enron
1588,enron,Enron
1588,etgs carthage hub tailgate,Etgs Carthage Hub Tailgate
1588,cass / gcs / cec,Cass Gcs Cec
1588,speckels,Speckels
1588,enron,Enron
1588,enron,Enron
1588,connie wester,Connie Wester
1588,redeliveries,Redeliveries
1588,hpl ' s,Hpl S
1588,"mobil beaumont
effective",Mobil Beaumont Effective
1588,redeliveries,Redeliveries
1590,entex,Entex
1591,ga,Ga
1591,ga,Ga
1591,vance l taylor / hou,Vance L Taylor Hou
1591,ga,Ga
1591,ga,Ga
1591,ga,Ga
1591,"vlt
daren j",Vlt Daren J
1591,vance l taylor / hou,Vance L Taylor Hou
1591,ga,Ga
1591,ga,Ga
1591,vance l taylor / hou,Vance L Taylor Hou
1591,enron,Enron
1591,enron,Enron
1591,vance l taylor / hou,Vance L Taylor Hou
1591,enron,Enron
1591,ga,Ga
1591,ga,Ga
1591,hms,Hms
1592,lst,Lst
1592,enron capital & trade resources corp .,Enron Capital & Trade Resources Corp
1592,pvr,Pvr
1592,xls,Xls
1593,xls,Xls
1593,xls,Xls
1595,txu,Txu
1595,xls,Xls
1595,xls,Xls
1597,enron,Enron
1597,samson lone star,Samson Lone Star
1598,exxon,Exxon
1598,pvr,Pvr
1598,exxon,Exxon
1598,exxon,Exxon
1600,tenaska,Tenaska
1600,tenaska,Tenaska
1600,greg whiting / corp / enron,Greg Whiting Corp Enron
1600,enron,Enron
1600,megan parker / corp / enron,Megan Parker Corp Enron
1600,enron,Enron
1600,enron,Enron
1600,ena,Ena
1600,tenaska,Tenaska
1600,ena,Ena
1600,tenaska,Tenaska
1600,enron,Enron
1600,tenaska,Tenaska
1600,tenaska,Tenaska
1601,ami chokshi / corp / enron,Ami Chokshi Corp Enron
1601,enron,Enron
1601,xls,Xls
1601,xls,Xls
1602,pennzoil,Pennzoil
1602,ami chokshi / corp / enron,Ami Chokshi Corp Enron
1602,ami chokshi / corp / enron,Ami Chokshi Corp Enron
1602,enron,Enron
1602,pennzoil,Pennzoil
1602,xls,Xls
1603,aep,Aep
1603,enron,Enron
1603,enron,Enron
1603,aep,Aep
1603,aep,Aep
1604,"dave
enron north america corp .",Dave Enron North America Corp
1604,enron,Enron
1604,tenaska,Tenaska
1604,apache,Apache
1606,xls,Xls
1606,xls,Xls
1607,teco,Teco
1607,texoma 5,Texoma 5
1607,enron,Enron
1607,teco,Teco
1607,enron,Enron
1607,teco,Teco
1608,el paso,El Paso
1609,ami chokshi / corp / enron,Ami Chokshi Corp Enron
1609,enron,Enron
1609,hpl - june,Hpl - June
1609,xls,Xls
1609,xls,Xls
1610,"daron giron ?
- - - - - original",Daron Giron - - - - - Original
1610,darren about lisa & christopher,Darren About Lisa & Christopher
1612,stella l morris / hou,Stella L Morris Hou
1612,"allen
08",Allen 08
1612,daren - fyi,Daren - Fyi
1612,lauri,Lauri
1612,allen / hou,Allen Hou
1612,lauri,Lauri
1612,allen / hou,Allen Hou
1612,lauri,Lauri
1612,lauri,Lauri
1614,teco,Teco
1614,enron,Enron
1616,lauri,Lauri
1616,allen / hou,Allen Hou
1616,enron,Enron
1616,howard,Howard
1616,katherine herrera / corp / enron,Katherine Herrera Corp Enron
1616,enron,Enron
1616,"megan
parker / corp / enron @ enron",Megan Parker Corp Enron Enron
1616,enron,Enron
1616,exxon,Exxon
1616,teco ' s indian spring,Teco S Indian Spring
1616,exxon,Exxon
1616,exxon,Exxon
1616,exxon,Exxon
1616,exxon,Exxon
1616,exxon,Exxon
1616,exxon,Exxon
1616,teco,Teco
1616,exxon,Exxon
1616,teco,Teco
1616,exxon,Exxon
1616,pvr,Pvr
1616,teco,Teco
1616,exxon,Exxon
1616,"jack
simunek",Jack Simunek
1616,exxon,Exxon
1617,termination & expiration,Termination & Expiration
1618,stratton,Stratton
1618,texaco,Texaco
1619,doc,Doc
1624,xls,Xls
1624,xls,Xls
1627,teco,Teco
1627,lsp,Lsp
1627,enron,Enron
1632,edward d gottlob / hou,Edward D Gottlob Hou
1632,martin / hou,Martin Hou
1632,texas energy reliability council,Texas Energy Reliability Council
1632,"the texas
energy reliability council hosted",The Texas Energy Reliability Council Hosted
1634,txu,Txu
1634,txu,Txu
1634,xls,Xls
1634,xls,Xls
1635,enron,Enron
1635,aep,Aep
1635,enron,Enron
1635,enron,Enron
1635,daren farmer ext,Daren Farmer Ext
1635,teco pipeline co,Teco Pipeline Co
1635,"hilliard
ext",Hilliard Ext
1635,enron,Enron
1635,aep,Aep
1635,enron,Enron
1635,enron,Enron
1635,enron corp .,Enron Corp
1635,enron corp .,Enron Corp
1635,enron,Enron
1635,enron,Enron
1635,enron corp .,Enron Corp
1639,"lone star transport
darren",Lone Star Transport Darren
1639,falcon,Falcon
1639,sr,Sr
1639,sr,Sr
1639,vasquez,Vasquez
1639,"smith street
houston",Smith Street Houston
1639,tx 77002,Tx 77002
1640,katherine herrera / corp / enron,Katherine Herrera Corp Enron
1640,"katherine herrera
04 / 16 / 2001",Katherine Herrera 04 16 2001
1640,katherine herrera / corp / enron,Katherine Herrera Corp Enron
1640,"katherine herrera
04 / 16 / 2001 12",Katherine Herrera 04 16 2001 12
1640,pls,Pls
1641,vance l taylor / enron,Vance L Taylor Enron
1641,enron,Enron
1641,enron,Enron
1641,enron,Enron
1641,enron,Enron
1641,vance l taylor / enron,Vance L Taylor Enron
1641,joa,Joa
1641,walter oil & gas,Walter Oil & Gas
1641,vance l taylor / enron,Vance L Taylor Enron
1641,whiting petroleum corp 6523,Whiting Petroleum Corp 6523
1641,el paso merchant energy,El Paso Merchant Energy
1641,el paso merchant energy,El Paso Merchant Energy
1641,duke energy trading &,Duke Energy Trading &
1641,hess energy svcs,Hess Energy Svcs
1641,"crosstex energy services , ltd",Crosstex Energy Services Ltd
1642,valero marketing &,Valero Marketing &
1642,1394 / sitara # :,1394 Sitara
1643,mobil beaumont - marol,Mobil Beaumont - Marol
1643,mobil,Mobil
1643,enron,Enron
1643,mobil beaumont - marol,Mobil Beaumont - Marol
1643,mobil,Mobil
1644,microsoft outlook cws,Microsoft Outlook Cws
1649,enron,Enron
1649,teco,Teco
1651,texoma,Texoma
1651,pg & e texas,Pg & E Texas
1651,pg & e texas,Pg & E Texas
1652,xls,Xls
1652,xls,Xls
1654,enron,Enron
1654,enron,Enron
1654,enron,Enron
1654,ferc,Ferc
1654,enron,Enron
1654,enron,Enron
1654,enron,Enron
1654,xls,Xls
1654,enron,Enron
1654,enron,Enron
1654,enron,Enron
1654,enron,Enron
1654,enron,Enron
1654,tx,Tx
1655,eb - 2419,Eb - 2419
1655,eb - 2419,Eb - 2419
1657,united oil &,United Oil &
1658,donna & george,Donna & George
1658,gepl big cowboy,Gepl Big Cowboy
1659,xls,Xls
1659,xls,Xls
1663,you  ( ,You
1664,teco,Teco
1664,enron,Enron
1665,stella l morris / hou,Stella L Morris Hou
1665,megan parker / corp / enron,Megan Parker Corp Enron
1665,enron,Enron
1667,doc,Doc
1669,xls,Xls
1669,xls,Xls
1670,ami chokshi / corp / enron,Ami Chokshi Corp Enron
1670,xls,Xls
1670,xls,Xls
1677,eb,Eb
1678,valero,Valero
1678,enron power marketing inc .,Enron Power Marketing Inc
1678,valero,Valero
1678,valero,Valero
1678,valero,Valero
1678,enron power marketing inc .,Enron Power Marketing Inc
1678,enron,Enron
1678,valero,Valero
1678,enron,Enron
1678,enron,Enron
1678,valero,Valero
1678,valero,Valero
1678,valero,Valero
1678,valero,Valero
1678,the clearlake methanol,The Clearlake Methanol
1678,valero,Valero
1678,valero,Valero
1678,xls,Xls
1678,xls,Xls
1680,doc,Doc
1680,doc,Doc
1680,doc,Doc
1680,doc,Doc
1680,doc,Doc
1680,doc,Doc
1680,doc,Doc
1681,k 5 gat,K 5 Gat
1681,aol,Aol
1681,k 5,K 5
1681,aol,Aol
1681,lynda,Lynda
1681,pgordon,Pgordon
1681,aol,Aol
1681,aol,Aol
1682,lyris server version,Lyris Server Version
1682,enron,Enron
1682,enron,Enron
1682,enron,Enron
1682,enron,Enron
1682,enron,Enron
1682,enron,Enron
1682,enron,Enron
1682,enron,Enron
1682,cst,Cst
1682,enron,Enron
1682,lotus,Lotus
1682,mta,Mta
1682,enron,Enron
1682,enron,Enron
1682,enron,Enron
1686,scotty / mike,Scotty Mike
1686,enron capital management,Enron Capital Management
1686,enron,Enron
1689,enron,Enron
1689,enron,Enron
1689,the american red cross,The American Red Cross
1689,enron,Enron
1689,enron,Enron
1689,enron,Enron
1689,enron,Enron
1689,enron,Enron
1689,first united methodist church,First United Methodist Church
1689,baptist church,Baptist Church
1689,first united methodist church,First United Methodist Church
1689,baptist church,Baptist Church
1689,enron,Enron
1689,united healthgroup,United Healthgroup
1689,enron,Enron
1689,enron,Enron
1689,enron,Enron
1690,vance l taylor / enron,Vance L Taylor Enron
1690,enron,Enron
1690,consemiu,Consemiu
1690,howard,Howard
1690,hlavaty,Hlavaty
1690,enron,Enron
1690,enron,Enron
1690,lauri,Lauri
1690,giron,Giron
1690,enron,Enron
1690,hanks,Hanks
1690,enron,Enron
1690,vance l taylor / hou,Vance L Taylor Hou
1690,enron,Enron
1690,fosdick,Fosdick
1691,pg & e,Pg & E
1692,denetsosie,Denetsosie
1692,enron north america corp .,Enron North America Corp
1692,smith street,Smith Street
1692,tx 77002,Tx 77002
1692,enron,Enron
1694,txu,Txu
1694,txu,Txu
1694,txu,Txu
1697,xls,Xls
1697,xls,Xls
1697,xls,Xls
1701,jan & feb midcon,Jan & Feb Midcon
1701,jan & feb midcon,Jan & Feb Midcon
